date,RRI
2018-03-05,
2018-03-06,
2018-03-07,
2018-03-08,0.9665402420213487
2018-03-09,0.7925413307355744
2018-03-10,3.067616612748969
2018-03-11,3.9039906793274826
2018-03-12,0.2820267134594734
2018-03-13,1.5020881823001364
2018-03-14,1.3277199114075466
2018-03-15,1.0482737308176282
2018-03-16,1.6264999791314971
2018-03-17,0.7444460922174689
2018-03-18,3.5354973230595164
2018-03-19,1.5260381192062167
2018-03-20,1.5187119427332785
2018-03-21,0.9675384353561522
2018-03-22,0.6312944066196691
2018-03-23,1.0252739767995533
2018-03-24,2.384657121620747
2018-03-25,3.0353991966958525
2018-03-26,1.3999746025882265
2018-03-27,1.3995749929624302
2018-03-28,0.5948891389798994
2018-03-29,1.1036862655947666
2018-03-30,2.7430625548908214
2018-03-31,2.0424847193719198
2018-04-01,3.3831128524223875
2018-04-02,1.1769391501102466
2018-04-03,1.1751542271150228
2018-04-04,1.054813177630144
2018-04-05,0.2918926311096981
2018-04-06,1.433941420780943
2018-04-07,2.9055349485258395
2018-04-08,3.385883479161248
2018-04-09,0.7738129596065713
2018-04-10,0.7609455296559187
2018-04-11,1.0631250578467133
2018-04-12,1.1494016067859036
2018-04-13,1.44363861436694
2018-04-14,2.561977232907587
2018-04-15,3.5119469957792337
2018-04-16,1.1686272698936762
2018-04-17,0.6237995060825008
2018-04-18,0.9689237487255808
2018-04-19,0.8113851446453657
2018-04-20,1.3868407662203763
2018-04-21,3.1396529079592495
2018-04-22,3.2307283817852603
2018-04-23,0.8389226879697065
2018-04-24,0.956274714745331
2018-04-25,1.435774354222965
2018-04-26,0.783678877256796
2018-04-27,1.1638053137423965
2018-04-28,2.689426062895004
2018-04-29,3.3263150042758207
2018-04-30,0.9871512184985509
2018-05-01,0.7581749029170615
2018-05-02,1.3775911927069706
2018-05-03,1.1701813073273326
2018-05-04,0.7592938098692925
2018-05-05,2.805792385926993
2018-05-06,3.6186161252252234
2018-05-07,1.0744259607725426
2018-05-08,0.2303705091648256
2018-05-09,1.336031791624116
2018-05-10,0.829394218447933
2018-05-11,1.069604004621264
2018-05-12,3.2975786320740887
2018-05-13,3.581212664250658
2018-05-14,1.179709776849105
2018-05-15,0.5392953905473696
2018-05-16,1.060354431107856
2018-05-17,1.244988229276467
2018-05-18,1.172117193958968
2018-05-19,2.1269888349070554
2018-05-20,3.5050204289320908
2018-05-21,1.852972074391327
2018-05-22,0.9825956687644688
2018-05-23,0.945373421445298
2018-05-24,1.5123537095761563
2018-05-25,0.4004976471873256
2018-05-26,0.20971513161809008
2018-05-27,1.0557863917826027
2018-05-28,8.430439952437576
2018-05-29,0.6653589071653576
2018-05-30,0.6793932545150372
2018-05-31,-1.2028604945035903
2018-06-01,1.1568787468952535
2018-06-02,3.17290042882553
2018-06-03,3.4399107005689555
2018-06-04,0.8098311072117115
2018-06-05,1.0435494570193227
2018-06-06,1.3568114921655416
2018-06-07,0.3694701797976907
2018-06-08,0.8341007318184268
2018-06-09,2.5993806938821526
2018-06-10,3.5521210834926564
2018-06-11,1.2642138923842383
2018-06-12,1.5575007170772748
2018-06-13,1.1019138321907096
2018-06-14,0.6631566141165202
2018-06-15,1.7123894080360613
2018-06-16,1.9787603043782132
2018-06-17,2.8026665506318715
2018-06-18,1.5468178197476423
2018-06-19,1.028311009955608
2018-06-20,0.619824779629613
2018-06-21,2.8131629634694666
2018-06-22,1.6985362743417776
2018-06-23,2.2627495451110438
2018-06-24,0.7039167959477788
2018-06-25,1.4789374646456466
2018-06-26,1.542262270013559
2018-06-27,1.7419286088666497
2018-06-28,1.6356465994552871
2018-06-29,1.6694446935837781
2018-06-30,0.5795938012554869
2018-07-01,1.9811757225608062
2018-07-02,0.37622802258060806
2018-07-03,0.5185156900059407
2018-07-04,6.411819977209932
2018-07-05,1.9307183471435463
2018-07-06,-0.12453611982605528
2018-07-07,1.9441274701424993
2018-07-08,2.590713605109319
2018-07-09,1.1713978966325345
2018-07-10,1.4439050207841397
2018-07-11,1.345728985210115
2018-07-12,0.6174412729253831
2018-07-13,1.2109059683029644
2018-07-14,2.129759461645915
2018-07-15,2.143257386783932
2018-07-16,1.4969465384482172
2018-07-17,1.8622696583515286
2018-07-18,1.3831324461846828
2018-07-19,0.9069717671359256
2018-07-20,1.4851980154497946
2018-07-21,2.3541802274933197
2018-07-22,2.7805015367210153
2018-07-23,0.6477494429885822
2018-07-24,1.261043656019587
