date,RRI
2018-03-05,
2018-03-06,
2018-03-07,
2018-03-08,0.8027742136104399
2018-03-09,1.7348337449331852
2018-03-10,4.33332934307439
2018-03-11,5.3492381342922535
2018-03-12,0.39700942155814767
2018-03-13,0.5539435218749256
2018-03-14,1.2075445600942036
2018-03-15,1.3137871890973507
2018-03-16,2.1578308878149866
2018-03-17,0.8057474205063875
2018-03-18,5.384270751875211
2018-03-19,0.7765776996676876
2018-03-20,1.8365426614822988
2018-03-21,0.7616748817656815
2018-03-22,1.4081725885357255
2018-03-23,1.612364346275419
2018-03-24,4.667731601820789
2018-03-25,3.3144510568293595
2018-03-26,0.8483800894244886
2018-03-27,0.7262113521382185
2018-03-28,0.5323704757681558
2018-03-29,0.6664075782255485
2018-03-30,3.365732380014077
2018-03-31,4.52991733761015
2018-04-01,5.047552287007633
2018-04-02,-0.0051418662329694165
2018-04-03,0.4861944928302031
2018-04-04,0.6745276264560152
2018-04-05,0.27757447563125814
2018-04-06,1.6155491296920488
2018-04-07,4.642542860252874
2018-04-08,5.367478257496603
2018-04-09,0.5168730883295791
2018-04-10,0.6877044253734821
2018-04-11,0.2535571639302525
2018-04-12,0.37022272047874005
2018-04-13,1.32457573571791
2018-04-14,5.253731750481128
2018-04-15,5.742703649128921
2018-04-16,0.5432199329580845
2018-04-17,0.2980027454837464
2018-04-18,0.3189899868537882
2018-04-19,0.2185112195409844
2018-04-20,1.3237071584224702
2018-04-21,5.305556862442691
2018-04-22,5.584333055592752
2018-04-23,0.13440955256855625
2018-04-24,0.3845709492631144
2018-04-25,0.6374683285170224
2018-04-26,0.6441140943091217
2018-04-27,1.4108544137321355
2018-04-28,4.760379846668271
2018-04-29,5.232848776702603
2018-04-30,0.4294363072547669
2018-05-01,0.7099979092899089
2018-05-02,1.033250049474872
2018-05-03,0.8496773875644803
2018-05-04,1.2941755303773328
2018-05-05,3.8405564907918297
2018-05-06,5.095613564022264
2018-05-07,0.9552150967642425
2018-05-08,0.865762770939742
2018-05-09,0.44435464316304185
2018-05-10,0.2995784337825358
2018-05-11,1.366267445899283
2018-05-12,4.7409816204033275
2018-05-13,5.068977193628613
2018-05-14,0.9245253656585173
2018-05-15,0.7285275582594075
2018-05-16,0.7660177682429059
2018-05-17,0.840702088844878
2018-05-18,1.4374907841257867
2018-05-19,4.0828895562210334
2018-05-20,4.845173777168906
2018-05-21,1.355339704199322
2018-05-22,0.7320018674411854
2018-05-23,0.48952066252619386
2018-05-24,0.139760211420622
2018-05-25,1.4282259596410374
2018-05-26,2.478916817298945
2018-05-27,2.371465639741046
2018-05-28,9.02603532604081
2018-05-29,0.17466476953053367
2018-05-30,0.2026006292641358
2018-05-31,-0.28410550875662244
2018-06-01,1.0735568973342569
2018-06-02,3.547845942226806
2018-06-03,4.162182497183851
2018-06-04,0.8035035958264869
2018-06-05,1.2635711722536336
2018-06-06,1.0587283168079287
2018-06-07,1.0656636083651783
2018-06-08,1.7090659518349771
2018-06-09,3.6966621855130812
2018-06-10,4.136704229850793
2018-06-11,0.4363849256183272
2018-06-12,1.3608518293434924
2018-06-13,1.067414089762383
2018-06-14,1.8042438352587253
2018-06-15,1.714566941372796
2018-06-16,2.9082835270140084
2018-06-17,4.048977923010829
2018-06-18,1.1465916275273313
2018-06-19,1.2745731513292724
2018-06-20,1.0839170583758406
2018-06-21,2.173968237353222
2018-06-22,1.6233663253510555
2018-06-23,3.1407727164281662
2018-06-24,2.6097453444581733
2018-06-25,1.3883456414262374
2018-06-26,1.7870337556419236
2018-06-27,1.418608842887381
2018-06-28,1.5428020693297284
2018-06-29,1.504081710109918
2018-06-30,2.1100609924998945
2018-07-01,2.130001151607288
2018-07-02,-0.10473872944401608
2018-07-03,0.834493988303715
2018-07-04,8.868685831685795
2018-07-05,1.4970569984362825
2018-07-06,0.9522456017370806
2018-07-07,1.1239362364044703
2018-07-08,3.290130892556892
2018-07-09,1.7334603534831217
2018-07-10,2.5111376942780526
2018-07-11,1.077257965777425
2018-07-12,0.6058966933095322
2018-07-13,0.5165093251887509
2018-07-14,2.272774472513289
2018-07-15,2.2481276637878334
2018-07-16,2.5473172793152496
2018-07-17,2.3846149349082046
2018-07-18,1.7460624832702132
2018-07-19,1.245459108522332
2018-07-20,0.9484817667901546
2018-07-21,3.7247461847324734
2018-07-22,3.5281210715088718
2018-07-23,1.251689480276199
2018-07-24,1.3686690250025002
