date,RRI
2018-03-05,
2018-03-06,
2018-03-07,
2018-03-08,0.6037197802747085
2018-03-09,0.8738527619237413
2018-03-10,2.6750690954489786
2018-03-11,4.159082119221958
2018-03-12,0.6645069638164547
2018-03-13,0.9367584528089379
2018-03-14,1.2324710292639962
2018-03-15,1.5430215381479728
2018-03-16,1.3377318731174104
2018-03-17,-1.2091168263892516
2018-03-18,3.6956305463796193
2018-03-19,1.6294610227695494
2018-03-20,1.9337778881118273
2018-03-21,0.8511068198771266
2018-03-22,0.7264232871065823
2018-03-23,1.0983103963722907
2018-03-24,3.2979924733376187
2018-03-25,3.0889536258415387
2018-03-26,0.84065276456465
2018-03-27,0.5417130161794925
2018-03-28,0.42869892876252425
2018-03-29,0.4754582748755387
2018-03-30,1.9940032424098364
2018-03-31,2.907649958572808
2018-04-01,4.438692200992149
2018-04-02,0.5336802283093012
2018-04-03,0.899562616243178
2018-04-04,0.42784385205986486
2018-04-05,0.367718610340233
2018-04-06,0.6720546600957145
2018-04-07,3.0773826840510434
2018-04-08,4.319836539322251
2018-04-09,1.0394580979333623
2018-04-10,0.5400028627741693
2018-04-11,-0.2570725867717094
2018-04-12,3.56281959423832e-05
2018-04-13,1.117122083830837
2018-04-14,3.6631102253739254
2018-04-15,4.808512874893095
2018-04-16,0.5772891401450186
2018-04-17,0.27663923835453796
2018-04-18,0.7177148542619893
2018-04-19,0.6208213143279329
2018-04-20,0.8396496938172981
2018-04-21,2.771692762849687
2018-04-22,4.1894373421664275
2018-04-23,0.937276431965357
2018-04-24,1.0000341288058623
2018-04-25,0.5915910406194713
2018-04-26,0.33095031212580617
2018-04-27,1.0072447275388818
2018-04-28,2.805895830956132
2018-04-29,3.920515719179498
2018-04-30,0.6183328218727524
2018-05-01,0.1881387996291084
2018-05-02,0.95884648441243
2018-05-03,1.1094976498987763
2018-05-04,1.3078041885242708
2018-05-05,2.700721396528812
2018-05-06,4.140270431763412
2018-05-07,0.12067818092396765
2018-05-08,0.04448591358203857
2018-05-09,0.9524334091424724
2018-05-10,1.0068884455794358
2018-05-11,0.5369525410752529
2018-05-12,3.571617018189185
2018-05-13,4.05732799160528
2018-05-14,0.5371005351199443
2018-05-15,0.5737783925292828
2018-05-16,0.8545271266877708
2018-05-17,0.6849520670275167
2018-05-18,0.9204544422187733
2018-05-19,2.557496048833073
2018-05-20,4.5224897178529435
2018-05-21,1.6251856392562458
2018-05-22,0.5040896412624019
2018-05-23,-0.09161524480677974
2018-05-24,1.3083029832674886
2018-05-25,-0.2467252569136824
2018-05-26,0.9093357044537242
2018-05-27,0.9149211093255916
2018-05-28,8.386277127197882
2018-05-29,1.0641648815054483
2018-05-30,0.07854501902278765
2018-05-31,-0.37277781416431344
2018-06-01,0.16499417541765538
2018-06-02,2.608373112641409
2018-06-03,3.641760714111968
2018-06-04,1.5106053610996517
2018-06-05,1.0197008929670681
2018-06-06,0.8040776012307649
2018-06-07,0.19884096156465803
2018-06-08,0.9918533468909796
2018-06-09,1.5271286221263958
2018-06-10,3.7644642209438417
2018-06-11,1.3015391072990046
2018-06-12,1.4622030865942093
2018-06-13,1.005448164707462
2018-06-14,1.1783313244629956
2018-06-15,0.8075843174675046
2018-06-16,2.197936295364059
2018-06-17,3.6789565506777278
2018-06-18,0.9851607273143814
2018-06-19,-0.15560203484066948
2018-06-20,0.36798848287358243
2018-06-21,4.395129879874206
2018-06-22,4.327507563972089
2018-06-23,4.268076992506682
2018-06-24,-11.328067119376616
2018-06-25,3.3306361227138916
2018-06-26,3.943208139365507
2018-06-27,3.622410413201883
2018-06-28,1.1355774893299375
2018-06-29,0.2124509324153523
2018-06-30,1.8986594494326603
2018-07-01,2.24884076547697
2018-07-02,0.5229917695260344
2018-07-03,-0.4621470327446864
2018-07-04,5.9512118128995
2018-07-05,2.413489621457013
2018-07-06,0.18209570947087972
2018-07-07,0.9166038564263423
2018-07-08,2.1594852500488795
2018-07-09,1.0634002456078773
2018-07-10,1.2681006750901314
2018-07-11,1.5112260343315298
2018-07-12,1.3360929761039742
2018-07-13,0.38517642635290117
2018-07-14,1.5844187612046912
2018-07-15,2.8495321490964196
2018-07-16,2.484110187079361
2018-07-17,1.4515146278109448
2018-07-18,1.3637253031224794
2018-07-19,0.26468186766956614
2018-07-20,1.1560280738019169
2018-07-21,1.1320831854969493
2018-07-22,3.663137631678496
2018-07-23,0.8073047731608607
